Symbol,Date,Exchange,TOD,Volume 
SLV,20140417,NASDAQ OMX,Regular,436518
SLV,20140417,NASDAQ OMX,Open,0
SLV,20140417,NASDAQ OMX,After-Hours,0
SLV,20140417,NASDAQ OMX,Close,0
SLV,20140417,NASDAQ OMX PSX,Regular,40364
SLV,20140417,NASDAQ OMX PSX,Open,0
SLV,20140417,NASDAQ OMX PSX,After-Hours,0
SLV,20140417,NASDAQ OMX PSX,Close,0
SLV,20140417,Chicago,Regular,132100
SLV,20140417,Chicago,Open,0
SLV,20140417,Chicago,After-Hours,0
SLV,20140417,Chicago,Close,0
SLV,20140417,BATS,Regular,371071
SLV,20140417,BATS,Open,0
SLV,20140417,BATS,After-Hours,0
SLV,20140417,BATS,Close,0
SLV,20140417,BATS Y,Regular,163916
SLV,20140417,BATS Y,Open,0
SLV,20140417,BATS Y,After-Hours,0
SLV,20140417,BATS Y,Close,0
SLV,20140808,BATS Y,Regular,219344
SLV,20140808,BATS Y,Open,0
SLV,20140808,BATS Y,After-Hours,0
SLV,20140808,BATS Y,Close,0
SLV,20140808,NYSE Arca SM,Regular,701532
SLV,20140808,NYSE Arca SM,Open,138110
SLV,20140808,NYSE Arca SM,After-Hours,0
SLV,20140808,NYSE Arca SM,Close,8647
SLV,20140808,FINRA,Regular,1467000
SLV,20140808,FINRA,Open,0
SLV,20140808,FINRA,After-Hours,0
SLV,20140808,FINRA,Close,0
SLV,20140808,BATS,Regular,352336
SLV,20140808,BATS,Open,0
SLV,20140808,BATS,After-Hours,0
SLV,20140808,BATS,Close,0
SLV,20140808,NYSE MKT,Regular,5800
SLV,20140808,NYSE MKT,Open,0
SLV,20140808,NYSE MKT,After-Hours,0
SLV,20140808,NYSE MKT,Close,0
SLV,20140808,Direct Edge X,Regular,297338
SLV,20140808,Direct Edge X,Open,0
SLV,20140808,Direct Edge X,After-Hours,0
SLV,20140808,Direct Edge X,Close,0
SLV,20140808,NASDAQ OMX,Regular,609192
SLV,20140808,NASDAQ OMX,Open,100
SLV,20140808,NASDAQ OMX,After-Hours,0
SLV,20140808,NASDAQ OMX,Close,0
SLV,20140808,Direct Edge A,Regular,303786
SLV,20140808,Direct Edge A,Open,0
SLV,20140808,Direct Edge A,After-Hours,0
SLV,20140808,Direct Edge A,Close,0
SLV,20140808,Chicago,Regular,15500
SLV,20140808,Chicago,Open,0
SLV,20140808,Chicago,After-Hours,0
SLV,20140808,Chicago,Close,0
SLV,20140808,NASDAQ OMX PSX,Regular,15668
SLV,20140808,NASDAQ OMX PSX,Open,0
SLV,20140808,NASDAQ OMX PSX,After-Hours,0
SLV,20140808,NASDAQ OMX PSX,Close,0
SLV,20140808,NASDAQ OMX BX,Regular,147577
SLV,20140808,NASDAQ OMX BX,Open,0
SLV,20140808,NASDAQ OMX BX,After-Hours,0
SLV,20140808,NASDAQ OMX BX,Close,0
SLV,20140715,BATS Y,Regular,848632
SLV,20140715,BATS Y,Open,0
SLV,20140715,BATS Y,After-Hours,0
SLV,20140715,BATS Y,Close,0
SLV,20140715,NYSE Arca SM,Regular,2137556
SLV,20140715,NYSE Arca SM,Open,43951
SLV,20140715,NYSE Arca SM,After-Hours,0
SLV,20140715,NYSE Arca SM,Close,177217
SLV,20140715,FINRA,Regular,2781772
SLV,20140715,FINRA,Open,0
SLV,20140715,FINRA,After-Hours,0
SLV,20140715,FINRA,Close,0
SLV,20140715,NASDAQ OMX BX,Regular,439092
SLV,20140715,NASDAQ OMX BX,Open,0
SLV,20140715,NASDAQ OMX BX,After-Hours,0
SLV,20140715,NASDAQ OMX BX,Close,0
SLV,20140715,NYSE MKT,Regular,47605
SLV,20140715,NYSE MKT,Open,0
SLV,20140715,NYSE MKT,After-Hours,0
SLV,20140715,NYSE MKT,Close,0
SLV,20140715,Direct Edge X,Regular,913564
SLV,20140715,Direct Edge X,Open,0
SLV,20140715,Direct Edge X,After-Hours,0
SLV,20140715,Direct Edge X,Close,0
SLV,20140715,NASDAQ OMX,Regular,1845158
SLV,20140715,NASDAQ OMX,Open,0
SLV,20140715,NASDAQ OMX,After-Hours,0
SLV,20140715,NASDAQ OMX,Close,0
SLV,20140715,NASDAQ OMX PSX,Regular,232517
SLV,20140715,NASDAQ OMX PSX,Open,0
SLV,20140715,NASDAQ OMX PSX,After-Hours,0
SLV,20140715,NASDAQ OMX PSX,Close,0
SLV,20140715,Chicago,Regular,148523
SLV,20140715,Chicago,Open,0
SLV,20140715,Chicago,After-Hours,0
SLV,20140715,Chicago,Close,0
SLV,20140715,Direct Edge A,Regular,718563
SLV,20140715,Direct Edge A,Open,0
SLV,20140715,Direct Edge A,After-Hours,0
SLV,20140715,Direct Edge A,Close,0
SLV,20140715,BATS,Regular,2035689
SLV,20140715,BATS,Open,0
SLV,20140715,BATS,After-Hours,0
SLV,20140715,BATS,Close,0
SLV,20140409,National,Regular,2199
SLV,20140409,National,Open,0
SLV,20140409,National,After-Hours,0
SLV,20140409,National,Close,0
SLV,20140409,BATS Y,Regular,217851
SLV,20140409,BATS Y,Open,0
SLV,20140409,BATS Y,After-Hours,0
SLV,20140409,BATS Y,Close,0
SLV,20140409,NYSE Arca SM,Regular,1130441
SLV,20140409,NYSE Arca SM,Open,78384
SLV,20140409,NYSE Arca SM,After-Hours,0
SLV,20140409,NYSE Arca SM,Close,107895
SLV,20140409,FINRA,Regular,2259436
SLV,20140409,FINRA,Open,0
SLV,20140409,FINRA,After-Hours,0
SLV,20140409,FINRA,Close,0
SLV,20140409,BATS,Regular,566596
SLV,20140409,BATS,Open,0
SLV,20140409,BATS,After-Hours,0
SLV,20140409,BATS,Close,0
SLV,20140409,Direct Edge X,Regular,587418
SLV,20140409,Direct Edge X,Open,0
SLV,20140409,Direct Edge X,After-Hours,0
SLV,20140409,Direct Edge X,Close,0
SLV,20140409,NASDAQ OMX,Regular,821975
SLV,20140409,NASDAQ OMX,Open,200
SLV,20140409,NASDAQ OMX,After-Hours,0
SLV,20140409,NASDAQ OMX,Close,0
SLV,20140409,NASDAQ OMX PSX,Regular,95567
SLV,20140409,NASDAQ OMX PSX,Open,0
SLV,20140409,NASDAQ OMX PSX,After-Hours,0
SLV,20140409,NASDAQ OMX PSX,Close,0
SLV,20140409,Chicago,Regular,43000
SLV,20140409,Chicago,Open,0
SLV,20140409,Chicago,After-Hours,0
SLV,20140409,Chicago,Close,0
SLV,20140409,Direct Edge A,Regular,360771
SLV,20140409,Direct Edge A,Open,0
SLV,20140409,Direct Edge A,After-Hours,0
SLV,20140409,Direct Edge A,Close,0
SLV,20140409,NASDAQ OMX BX,Regular,422910
SLV,20140409,NASDAQ OMX BX,Open,0
SLV,20140409,NASDAQ OMX BX,After-Hours,0
SLV,20140409,NASDAQ OMX BX,Close,0
SLV,20140512,NYSE Arca SM,Regular,1211824
SLV,20140512,NYSE Arca SM,Open,154124
SLV,20140512,NYSE Arca SM,After-Hours,0
SLV,20140512,NYSE Arca SM,Close,241010
SLV,20140512,FINRA,Regular,3026052
SLV,20140512,FINRA,Open,0
SLV,20140512,FINRA,After-Hours,0
SLV,20140512,FINRA,Close,0
SLV,20140512,BATS,Regular,962514
SLV,20140512,BATS,Open,0
SLV,20140512,BATS,After-Hours,0
SLV,20140512,BATS,Close,0
SLV,20140512,Direct Edge X,Regular,657844
SLV,20140512,Direct Edge X,Open,0
SLV,20140512,Direct Edge X,After-Hours,0
SLV,20140512,Direct Edge X,Close,0
SLV,20140512,NASDAQ OMX,Regular,801004
SLV,20140512,NASDAQ OMX,Open,0
SLV,20140512,NASDAQ OMX,After-Hours,0
SLV,20140512,NASDAQ OMX,Close,0
SLV,20140512,Direct Edge A,Regular,346973
SLV,20140512,Direct Edge A,Open,0
SLV,20140512,Direct Edge A,After-Hours,0
SLV,20140512,Direct Edge A,Close,0
SLV,20140512,BATS Y,Regular,290124
SLV,20140512,BATS Y,Open,0
SLV,20140512,BATS Y,After-Hours,0
SLV,20140512,BATS Y,Close,0
SLV,20140512,NYSE MKT,Regular,15624
SLV,20140512,NYSE MKT,Open,0
SLV,20140512,NYSE MKT,After-Hours,0
SLV,20140512,NYSE MKT,Close,0
SLV,20140512,NASDAQ OMX PSX,Regular,134253
SLV,20140512,NASDAQ OMX PSX,Open,0
SLV,20140512,NASDAQ OMX PSX,After-Hours,0
SLV,20140512,NASDAQ OMX PSX,Close,0
SLV,20140512,Chicago,Regular,121136
SLV,20140512,Chicago,Open,0
SLV,20140512,Chicago,After-Hours,0
SLV,20140512,Chicago,Close,0
SLV,20140512,National,Regular,3225
SLV,20140512,National,Open,0
SLV,20140512,National,After-Hours,0
SLV,20140512,National,Close,0
SLV,20140512,NASDAQ OMX BX,Regular,296131
SLV,20140512,NASDAQ OMX BX,Open,0
SLV,20140512,NASDAQ OMX BX,After-Hours,0
SLV,20140512,NASDAQ OMX BX,Close,0
SLV,20140910,BATS Y,Regular,295804
SLV,20140910,BATS Y,Open,0
SLV,20140910,BATS Y,After-Hours,0
SLV,20140910,BATS Y,Close,0
SLV,20140910,NYSE Arca SM,Regular,944098
SLV,20140910,NYSE Arca SM,Open,56555
SLV,20140910,NYSE Arca SM,After-Hours,0
SLV,20140910,NYSE Arca SM,Close,100073
SLV,20140910,FINRA,Regular,1489899
SLV,20140910,FINRA,Open,0
SLV,20140910,FINRA,After-Hours,0
SLV,20140910,FINRA,Close,0
SLV,20140910,BATS,Regular,567539
SLV,20140910,BATS,Open,0
SLV,20140910,BATS,After-Hours,0
SLV,20140910,BATS,Close,0
SLV,20140910,NYSE MKT,Regular,8245
SLV,20140910,NYSE MKT,Open,0
SLV,20140910,NYSE MKT,After-Hours,0
SLV,20140910,NYSE MKT,Close,0
SLV,20140910,Direct Edge X,Regular,403666
SLV,20140910,Direct Edge X,Open,0
SLV,20140910,Direct Edge X,After-Hours,0
SLV,20140910,Direct Edge X,Close,0
SLV,20140910,NASDAQ OMX,Regular,583016
SLV,20140910,NASDAQ OMX,Open,0
SLV,20140910,NASDAQ OMX,After-Hours,0
SLV,20140910,NASDAQ OMX,Close,0
SLV,20140910,NASDAQ OMX PSX,Regular,45974
SLV,20140910,NASDAQ OMX PSX,Open,0
SLV,20140910,NASDAQ OMX PSX,After-Hours,0
SLV,20140910,NASDAQ OMX PSX,Close,0
SLV,20140910,Chicago,Regular,5200
SLV,20140910,Chicago,Open,0
SLV,20140910,Chicago,After-Hours,0
SLV,20140910,Chicago,Close,0
SLV,20140910,Direct Edge A,Regular,284283
SLV,20140910,Direct Edge A,Open,0
SLV,20140910,Direct Edge A,After-Hours,0
SLV,20140910,Direct Edge A,Close,0
SLV,20140910,NASDAQ OMX BX,Regular,171992
SLV,20140910,NASDAQ OMX BX,Open,0
SLV,20140910,NASDAQ OMX BX,After-Hours,0
SLV,20140910,NASDAQ OMX BX,Close,0
SLV,20140528,NYSE Arca SM,Regular,669230
SLV,20140528,NYSE Arca SM,Open,79344
SLV,20140528,NYSE Arca SM,After-Hours,0
SLV,20140528,NYSE Arca SM,Close,55159
SLV,20140528,FINRA,Regular,1625903
SLV,20140528,FINRA,Open,0
SLV,20140528,FINRA,After-Hours,0
SLV,20140528,FINRA,Close,0
SLV,20140528,BATS,Regular,387366
SLV,20140528,BATS,Open,0
SLV,20140528,BATS,After-Hours,0
SLV,20140528,BATS,Close,0
SLV,20140528,Direct Edge X,Regular,469319
SLV,20140528,Direct Edge X,Open,0
SLV,20140528,Direct Edge X,After-Hours,0
SLV,20140528,Direct Edge X,Close,0
SLV,20140528,NASDAQ OMX,Regular,513328
SLV,20140528,NASDAQ OMX,Open,0
SLV,20140528,NASDAQ OMX,After-Hours,0
SLV,20140528,NASDAQ OMX,Close,0
SLV,20140528,Direct Edge A,Regular,231267
SLV,20140528,Direct Edge A,Open,0
SLV,20140528,Direct Edge A,After-Hours,0
SLV,20140528,Direct Edge A,Close,0
SLV,20140528,BATS Y,Regular,316285
SLV,20140528,BATS Y,Open,0
SLV,20140528,BATS Y,After-Hours,0
SLV,20140528,BATS Y,Close,0
SLV,20140528,National,Regular,1127
SLV,20140528,National,Open,0
SLV,20140528,National,After-Hours,0
SLV,20140528,National,Close,0
SLV,20140528,NYSE MKT,Regular,4700
SLV,20140528,NYSE MKT,Open,0
SLV,20140528,NYSE MKT,After-Hours,0
SLV,20140528,NYSE MKT,Close,0
SLV,20140528,NASDAQ OMX PSX,Regular,64246
SLV,20140528,NASDAQ OMX PSX,Open,0
SLV,20140528,NASDAQ OMX PSX,After-Hours,0
SLV,20140528,NASDAQ OMX PSX,Close,0
SLV,20140528,Chicago,Regular,102700
SLV,20140528,Chicago,Open,0
SLV,20140528,Chicago,After-Hours,0
SLV,20140528,Chicago,Close,0
SLV,20140528,NASDAQ OMX BX,Regular,231082
SLV,20140528,NASDAQ OMX BX,Open,0
SLV,20140528,NASDAQ OMX BX,After-Hours,0
SLV,20140528,NASDAQ OMX BX,Close,0
SLV,20140523,NASDAQ OMX BX,Regular,141376
SLV,20140523,NASDAQ OMX BX,Open,0
SLV,20140523,NASDAQ OMX BX,After-Hours,0
SLV,20140523,NASDAQ OMX BX,Close,0
SLV,20140523,NYSE Arca SM,Regular,301617
SLV,20140523,NYSE Arca SM,Open,30707
SLV,20140523,NYSE Arca SM,After-Hours,0
SLV,20140523,NYSE Arca SM,Close,46299
SLV,20140523,FINRA,Regular,866333
SLV,20140523,FINRA,Open,0
SLV,20140523,FINRA,After-Hours,0
SLV,20140523,FINRA,Close,0
SLV,20140523,BATS,Regular,213087
SLV,20140523,BATS,Open,0
SLV,20140523,BATS,After-Hours,0
SLV,20140523,BATS,Close,0
SLV,20140523,Direct Edge X,Regular,243896
SLV,20140523,Direct Edge X,Open,0
SLV,20140523,Direct Edge X,After-Hours,0
SLV,20140523,Direct Edge X,Close,0
SLV,20140523,NASDAQ OMX,Regular,307986
SLV,20140523,NASDAQ OMX,Open,2
SLV,20140523,NASDAQ OMX,After-Hours,0
SLV,20140523,NASDAQ OMX,Close,0
SLV,20140523,Direct Edge A,Regular,165481
SLV,20140523,Direct Edge A,Open,0
SLV,20140523,Direct Edge A,After-Hours,0
SLV,20140523,Direct Edge A,Close,0
SLV,20140523,National,Regular,700
SLV,20140523,National,Open,0
SLV,20140523,National,After-Hours,0
SLV,20140523,National,Close,0
SLV,20140523,NYSE MKT,Regular,6000
SLV,20140523,NYSE MKT,Open,0
SLV,20140523,NYSE MKT,After-Hours,0
SLV,20140523,NYSE MKT,Close,0
SLV,20140523,NASDAQ OMX PSX,Regular,30141
SLV,20140523,NASDAQ OMX PSX,Open,0
SLV,20140523,NASDAQ OMX PSX,After-Hours,0
SLV,20140523,NASDAQ OMX PSX,Close,0
SLV,20140523,Chicago,Regular,6300
SLV,20140523,Chicago,Open,0
SLV,20140523,Chicago,After-Hours,0
SLV,20140523,Chicago,Close,0
SLV,20140523,BATS Y,Regular,152874
SLV,20140523,BATS Y,Open,0
SLV,20140523,BATS Y,After-Hours,0
SLV,20140523,BATS Y,Close,0
SLV,20140806,BATS Y,Regular,318216
SLV,20140806,BATS Y,Open,0
SLV,20140806,BATS Y,After-Hours,0
SLV,20140806,BATS Y,Close,0
SLV,20140806,NYSE Arca SM,Regular,1145863
SLV,20140806,NYSE Arca SM,Open,48331
SLV,20140806,NYSE Arca SM,After-Hours,0
SLV,20140806,NYSE Arca SM,Close,201809
SLV,20140806,FINRA,Regular,1561856
SLV,20140806,FINRA,Open,0
SLV,20140806,FINRA,After-Hours,0
SLV,20140806,FINRA,Close,0
SLV,20140806,BATS,Regular,614832
SLV,20140806,BATS,Open,0
SLV,20140806,BATS,After-Hours,0
SLV,20140806,BATS,Close,0
SLV,20140806,NYSE MKT,Regular,3900
SLV,20140806,NYSE MKT,Open,0
SLV,20140806,NYSE MKT,After-Hours,0
SLV,20140806,NYSE MKT,Close,0
SLV,20140806,Direct Edge X,Regular,477349
SLV,20140806,Direct Edge X,Open,0
SLV,20140806,Direct Edge X,After-Hours,0
SLV,20140806,Direct Edge X,Close,0
SLV,20140806,NASDAQ OMX,Regular,757486
SLV,20140806,NASDAQ OMX,Open,0
SLV,20140806,NASDAQ OMX,After-Hours,0
SLV,20140806,NASDAQ OMX,Close,0
SLV,20140806,NASDAQ OMX PSX,Regular,77593
SLV,20140806,NASDAQ OMX PSX,Open,0
SLV,20140806,NASDAQ OMX PSX,After-Hours,0
SLV,20140806,NASDAQ OMX PSX,Close,0
SLV,20140806,Chicago,Regular,359000
SLV,20140806,Chicago,Open,0
SLV,20140806,Chicago,After-Hours,0
SLV,20140806,Chicago,Close,0
SLV,20140806,Direct Edge A,Regular,315140
SLV,20140806,Direct Edge A,Open,0
SLV,20140806,Direct Edge A,After-Hours,0
SLV,20140806,Direct Edge A,Close,0
SLV,20140806,NASDAQ OMX BX,Regular,304093
SLV,20140806,NASDAQ OMX BX,Open,0
SLV,20140806,NASDAQ OMX BX,After-Hours,0
SLV,20140806,NASDAQ OMX BX,Close,0
SLV,20140501,National,Regular,4710
SLV,20140501,National,Open,0
SLV,20140501,National,After-Hours,0
SLV,20140501,National,Close,0
SLV,20140501,BATS Y,Regular,408120
SLV,20140501,BATS Y,Open,0
SLV,20140501,BATS Y,After-Hours,0
SLV,20140501,BATS Y,Close,0
SLV,20140501,NYSE Arca SM,Regular,1502939
SLV,20140501,NYSE Arca SM,Open,175394
SLV,20140501,NYSE Arca SM,After-Hours,0
SLV,20140501,NYSE Arca SM,Close,106018
SLV,20140501,FINRA,Regular,2836628
SLV,20140501,FINRA,Open,0
SLV,20140501,FINRA,After-Hours,0
SLV,20140501,FINRA,Close,0
SLV,20140501,BATS,Regular,824293
SLV,20140501,BATS,Open,0
SLV,20140501,BATS,After-Hours,0
SLV,20140501,BATS,Close,0
SLV,20140501,Direct Edge X,Regular,1008957
SLV,20140501,Direct Edge X,Open,0
SLV,20140501,Direct Edge X,After-Hours,0
SLV,20140501,Direct Edge X,Close,0
SLV,20140501,NASDAQ OMX,Regular,969418
SLV,20140501,NASDAQ OMX,Open,0
SLV,20140501,NASDAQ OMX,After-Hours,0
SLV,20140501,NASDAQ OMX,Close,0
SLV,20140501,NASDAQ OMX PSX,Regular,81661
SLV,20140501,NASDAQ OMX PSX,Open,0
SLV,20140501,NASDAQ OMX PSX,After-Hours,0
SLV,20140501,NASDAQ OMX PSX,Close,0
SLV,20140501,Chicago,Regular,27844
SLV,20140501,Chicago,Open,0
SLV,20140501,Chicago,After-Hours,0
SLV,20140501,Chicago,Close,0
SLV,20140501,Direct Edge A,Regular,385485
SLV,20140501,Direct Edge A,Open,0
SLV,20140501,Direct Edge A,After-Hours,0
SLV,20140501,Direct Edge A,Close,0
SLV,20140501,NASDAQ OMX BX,Regular,478832
SLV,20140501,NASDAQ OMX BX,Open,0
SLV,20140501,NASDAQ OMX BX,After-Hours,0
SLV,20140501,NASDAQ OMX BX,Close,0
SLV,20140731,BATS Y,Regular,511428
SLV,20140731,BATS Y,Open,0
SLV,20140731,BATS Y,After-Hours,0
SLV,20140731,BATS Y,Close,0
SLV,20140731,NYSE Arca SM,Regular,1424550
SLV,20140731,NYSE Arca SM,Open,29517
SLV,20140731,NYSE Arca SM,After-Hours,0
SLV,20140731,NYSE Arca SM,Close,162783
SLV,20140731,FINRA,Regular,1722688
SLV,20140731,FINRA,Open,0
SLV,20140731,FINRA,After-Hours,0
SLV,20140731,FINRA,Close,0
SLV,20140731,NASDAQ OMX BX,Regular,351541
SLV,20140731,NASDAQ OMX BX,Open,0
SLV,20140731,NASDAQ OMX BX,After-Hours,0
SLV,20140731,NASDAQ OMX BX,Close,0
SLV,20140731,NYSE MKT,Regular,11851
SLV,20140731,NYSE MKT,Open,0
SLV,20140731,NYSE MKT,After-Hours,0
SLV,20140731,NYSE MKT,Close,0
SLV,20140731,Direct Edge X,Regular,646783
SLV,20140731,Direct Edge X,Open,0
SLV,20140731,Direct Edge X,After-Hours,0
SLV,20140731,Direct Edge X,Close,0
SLV,20140731,NASDAQ OMX,Regular,1037158
SLV,20140731,NASDAQ OMX,Open,0
SLV,20140731,NASDAQ OMX,After-Hours,0
SLV,20140731,NASDAQ OMX,Close,0
SLV,20140731,NASDAQ OMX PSX,Regular,100224
SLV,20140731,NASDAQ OMX PSX,Open,0
SLV,20140731,NASDAQ OMX PSX,After-Hours,0
SLV,20140731,NASDAQ OMX PSX,Close,0
SLV,20140731,Chicago,Regular,94370
SLV,20140731,Chicago,Open,0
SLV,20140731,Chicago,After-Hours,0
SLV,20140731,Chicago,Close,0
SLV,20140731,Direct Edge A,Regular,378398
SLV,20140731,Direct Edge A,Open,0
SLV,20140731,Direct Edge A,After-Hours,0
SLV,20140731,Direct Edge A,Close,0
SLV,20140731,BATS,Regular,1012221
SLV,20140731,BATS,Open,0
SLV,20140731,BATS,After-Hours,0
SLV,20140731,BATS,Close,0
SLV,20140127,NYSE Arca SM,Regular,1458522
SLV,20140127,NYSE Arca SM,Open,50135
SLV,20140127,NYSE Arca SM,After-Hours,0
SLV,20140127,NYSE Arca SM,Close,105996
SLV,20140127,FINRA,Regular,2695044
SLV,20140127,FINRA,Open,0
SLV,20140127,FINRA,After-Hours,0
SLV,20140127,FINRA,Close,0
SLV,20140127,BATS,Regular,639932
SLV,20140127,BATS,Open,0
SLV,20140127,BATS,After-Hours,0
SLV,20140127,BATS,Close,0
SLV,20140127,Direct Edge X,Regular,771358
SLV,20140127,Direct Edge X,Open,0
SLV,20140127,Direct Edge X,After-Hours,0
SLV,20140127,Direct Edge X,Close,0
SLV,20140127,NASDAQ OMX,Regular,843397
SLV,20140127,NASDAQ OMX,Open,200
SLV,20140127,NASDAQ OMX,After-Hours,0
SLV,20140127,NASDAQ OMX,Close,0
SLV,20140127,Direct Edge A,Regular,435612
SLV,20140127,Direct Edge A,Open,0
SLV,20140127,Direct Edge A,After-Hours,0
SLV,20140127,Direct Edge A,Close,0
SLV,20140127,CBOE,Regular,15956
SLV,20140127,CBOE,Open,0
SLV,20140127,CBOE,After-Hours,0
SLV,20140127,CBOE,Close,0
SLV,20140127,BATS Y,Regular,302369
SLV,20140127,BATS Y,Open,0
SLV,20140127,BATS Y,After-Hours,0
SLV,20140127,BATS Y,Close,0
SLV,20140127,NASDAQ OMX PSX,Regular,109207
SLV,20140127,NASDAQ OMX PSX,Open,0
SLV,20140127,NASDAQ OMX PSX,After-Hours,0
SLV,20140127,NASDAQ OMX PSX,Close,0
SLV,20140127,Chicago,Regular,29129
SLV,20140127,Chicago,Open,0
SLV,20140127,Chicago,After-Hours,0
SLV,20140127,Chicago,Close,0
SLV,20140127,National,Regular,12328
SLV,20140127,National,Open,0
SLV,20140127,National,After-Hours,0
SLV,20140127,National,Close,0
SLV,20140127,NASDAQ OMX BX,Regular,454920
SLV,20140127,NASDAQ OMX BX,Open,0
SLV,20140127,NASDAQ OMX BX,After-Hours,0
SLV,20140127,NASDAQ OMX BX,Close,0
SLV,20140911,NASDAQ OMX BX,Regular,687874
SLV,20140911,NASDAQ OMX BX,Open,0
SLV,20140911,NASDAQ OMX BX,After-Hours,0
SLV,20140911,NASDAQ OMX BX,Close,0
SLV,20140911,NYSE Arca SM,Regular,3010764
SLV,20140911,NYSE Arca SM,Open,496391
SLV,20140911,NYSE Arca SM,After-Hours,0
SLV,20140911,NYSE Arca SM,Close,337714
SLV,20140911,FINRA,Regular,5724429
SLV,20140911,FINRA,Open,0
SLV,20140911,FINRA,After-Hours,0
SLV,20140911,FINRA,Close,0
SLV,20140911,BATS,Regular,1329218
SLV,20140911,BATS,Open,0
SLV,20140911,BATS,After-Hours,0
SLV,20140911,BATS,Close,0
SLV,20140911,NYSE MKT,Regular,12100
SLV,20140911,NYSE MKT,Open,0
SLV,20140911,NYSE MKT,After-Hours,0
SLV,20140911,NYSE MKT,Close,0
SLV,20140911,Direct Edge X,Regular,1523175
SLV,20140911,Direct Edge X,Open,0
SLV,20140911,Direct Edge X,After-Hours,0
SLV,20140911,Direct Edge X,Close,0
SLV,20140911,NASDAQ OMX,Regular,1550807
SLV,20140911,NASDAQ OMX,Open,0
SLV,20140911,NASDAQ OMX,After-Hours,0
SLV,20140911,NASDAQ OMX,Close,0
SLV,20140911,Direct Edge A,Regular,779709
SLV,20140911,Direct Edge A,Open,0
SLV,20140911,Direct Edge A,After-Hours,0
SLV,20140911,Direct Edge A,Close,0
SLV,20140911,Chicago,Regular,39229
SLV,20140911,Chicago,Open,0
SLV,20140911,Chicago,After-Hours,0
SLV,20140911,Chicago,Close,0
SLV,20140911,NASDAQ OMX PSX,Regular,162972
SLV,20140911,NASDAQ OMX PSX,Open,0
SLV,20140911,NASDAQ OMX PSX,After-Hours,0
SLV,20140911,NASDAQ OMX PSX,Close,0
SLV,20140911,BATS Y,Regular,907629
SLV,20140911,BATS Y,Open,0
SLV,20140911,BATS Y,After-Hours,0
SLV,20140911,BATS Y,Close,0
SLV,20140602,BATS Y,Regular,201749
SLV,20140602,BATS Y,Open,0
SLV,20140602,BATS Y,After-Hours,0
SLV,20140602,BATS Y,Close,0
SLV,20140602,NYSE Arca SM,Regular,731691
SLV,20140602,NYSE Arca SM,Open,53145
SLV,20140602,NYSE Arca SM,After-Hours,0
SLV,20140602,NYSE Arca SM,Close,63334
SLV,20140602,FINRA,Regular,2624485
SLV,20140602,FINRA,Open,0
SLV,20140602,FINRA,After-Hours,0
SLV,20140602,FINRA,Close,0
SLV,20140602,BATS,Regular,464260
SLV,20140602,BATS,Open,0
SLV,20140602,BATS,After-Hours,0
SLV,20140602,BATS,Close,0
SLV,20140602,NYSE MKT,Regular,100
SLV,20140602,NYSE MKT,Open,0
SLV,20140602,NYSE MKT,After-Hours,0
SLV,20140602,NYSE MKT,Close,0
SLV,20140602,Direct Edge X,Regular,512882
SLV,20140602,Direct Edge X,Open,0
SLV,20140602,Direct Edge X,After-Hours,0
SLV,20140602,Direct Edge X,Close,0
SLV,20140602,NASDAQ OMX,Regular,441675
SLV,20140602,NASDAQ OMX,Open,0
SLV,20140602,NASDAQ OMX,After-Hours,0
SLV,20140602,NASDAQ OMX,Close,0
SLV,20140602,NASDAQ OMX PSX,Regular,55487
SLV,20140602,NASDAQ OMX PSX,Open,0
SLV,20140602,NASDAQ OMX PSX,After-Hours,0
SLV,20140602,NASDAQ OMX PSX,Close,0
SLV,20140602,Chicago,Regular,56717
SLV,20140602,Chicago,Open,0
SLV,20140602,Chicago,After-Hours,0
SLV,20140602,Chicago,Close,0
SLV,20140602,Direct Edge A,Regular,242843
SLV,20140602,Direct Edge A,Open,0
SLV,20140602,Direct Edge A,After-Hours,0
SLV,20140602,Direct Edge A,Close,0
SLV,20140602,NASDAQ OMX BX,Regular,240168
SLV,20140602,NASDAQ OMX BX,Open,0
SLV,20140602,NASDAQ OMX BX,After-Hours,0
SLV,20140602,NASDAQ OMX BX,Close,0
SLV,20140303,NASDAQ OMX BX,Regular,456863
SLV,20140303,NASDAQ OMX BX,Open,0
SLV,20140303,NASDAQ OMX BX,After-Hours,0
SLV,20140303,NASDAQ OMX BX,Close,0
SLV,20140303,NYSE Arca SM,Regular,1108195
SLV,20140303,NYSE Arca SM,Open,150670
SLV,20140303,NYSE Arca SM,After-Hours,0
SLV,20140303,NYSE Arca SM,Close,44221
SLV,20140303,FINRA,Regular,2712416
SLV,20140303,FINRA,Open,0
SLV,20140303,FINRA,After-Hours,0
SLV,20140303,FINRA,Close,0
SLV,20140303,BATS,Regular,610562
SLV,20140303,BATS,Open,0
SLV,20140303,BATS,After-Hours,0
SLV,20140303,BATS,Close,0
SLV,20140303,Direct Edge X,Regular,508430
SLV,20140303,Direct Edge X,Open,0
SLV,20140303,Direct Edge X,After-Hours,0
SLV,20140303,Direct Edge X,Close,0
SLV,20140303,NASDAQ OMX,Regular,687507
SLV,20140303,NASDAQ OMX,Open,0
